Recipient,Amount
0xb3394853fe9e14613e3040092ff294ced2e907ec,25282.6
0x62f5485e1de6cfca693b37eb79de3b9fce1a8057,25282.6
0x3815beb94b4120db82921d0cdf5ac1be789452f6,25282.22
0x87587848b5ec77f5d2a308e510b1e207bb4d7baa,25282.1
0x3725a2355010a384a3916b6cfbc395abdc95ab20,25281.97
0x38bd22314fb2da84344b668f4cc4cfefc6f71a82,25281.55
0x3c00020e75fa7ae0bc3cdd8fe9109278dc7e265e,25281.33
0xffd1ed71282c1e50697dcc253d8bc28e13c426a9,25280.48
0xe09352f62c006229ce5a157458c54b796bac4cba,25280.3
0x5b6a18264040feada0690ce60c64c28d333e75e1,25278.58
0x3c863dbf563cc4373b3f514ee296ea76c62afeee,25278.51
0x3c93bcdc23e94b638feb6ca88f74e9a522c3a610,25278.5
0x13061e5544bc3953c3fe5c96ee0aaed493e6c1c0,25277.95
0xaa087bbabdb5dbff917135bb2e038cd21b16b4a9,25277.72
0x88673fc81dd71f4dc24feec9d347b61ebcd9480d,25276.7
0xf18aab086da80dea227b0135abb503f03fa96eb3,25276.7
0x47cc6010c86fbd1e8ed8e4dbfc9b799b8f5e2b9b,25276.6
0x83fe596224d60902759f197f083c22202d73d0a6,25276.17
0x911bc5613deff885f2ef5b869bca1fc4745a3f5c,25275.82
0x2c168e0b1f0372ee878dc55181000d16bbf42de3,25275.56
0xe90ef51f29894a33f5efd057c93bafaf0bded227,25275.02
0x2de246962ad2fa975e6de8fda4c4e853f339feb5,25274.87
0xf5be1385171f69fca55afd30beab7a4506337189,25274.26
0x0666921011d15d9f1f5619906481867346b990e0,25274.09
0x95cf1c2bec0ce4e75a6a5bb3ecee95d7a0369794,25274.0
0xd707b56e9926fbbddf1ceb9c04052e7d3121f1bc,25272.49
0x863a40f662400d21e2e73f6ca16e15f28a4a0cec,25272.41
0x3c51f8c8d1b3ed62ff302ea8a800527a1e6703fa,25271.49
0x23d9e4c8ed09eb967ac3a30750b7e3a650a8484b,25269.84
0x06a97d0a0d33b47254e7967ad12b9272e1b41ce5,25269.55
0xf486042020602de3db5b8bda9c08653c989b0b2d,25269.54
0x7dc133c934019ee5f252f91f72c037047746b5c4,25269.14
0x430541b7802033151b8771bab397adde8166b540,25268.06
0x93a1d66b5b17eacc5533b5eecb16acf888b0ea5e,25267.7
0xa52843d916955522f8ce8ad2386078e8225e8299,25267.48
0xed5746ad6c7c6b05c7b6181e41ea58b49e5a1dc6,25267.19
0x289f7dff9f2579abe9ef4127e435278c15bce05c,25266.92
0xcd0a2a2e528b014fda9e7887d486d014c99f87f8,25266.57
0x0d25f420aa5e8070edd47e9e2f8e81a7117cb5cf,25266.13
0x71be1c44f7690e58c64ec24696056cc05e26f8c7,25265.69
0xd1020976290ff918ea56bb0ed7ba3a1d8b40ef1a,25265.6
0x8b8c23ecb003d36bda3def430989e0629fb5566f,25265.17
0xc9b9fd481b5100e62668035900e72ea1bb96f866,25263.97
0x6a6566e20b664c6ff4f86aa7a3c1b91793544c9d,25263.53
0x2587a43b63b854c299a6a26eea70120c78ec79f4,25263.52
0x9f92cf236d471227551c3f0e032b8478f8d322fd,25263.26
0x979a1d60fde96c804909f2bb86b415532f1f08b8,25262.26
0xb3b5851e774f726194eeacb5696e53b117278d55,25261.93
0x3a1dd1e1e379826e9410e7b67e0c0b001412d39d,25261.82
0x55d8afe0591234e8b1343382c694b0e587fec40c,25261.81
0x9951697b8be859ea6482f26760cb27b1c7a81c68,25261.6
0x11f0f6a0c733ce20a920babedbf269d435340eac,25261.36
0x9b3104f050eeace49bca66c41a45f870cf7d62bb,25261.35
0xa3b6a9dc8164dfb13278fe8ba0a8c95f6bc791eb,25260.51
0x1de1c7dc440af5af84b62374b0891da2dd6e661b,25260.32
0xbf0a2188248083755a7f4115e906afc2443164f9,25259.82
0xa8ee2bc509247a366ec348cf4085cfe5f74906b3,25258.76
0x32c9530394cbcbbee105e857d7b3267f0da19b21,25258.64
0xf25f89ffd9eedad2db5314fc78c2c52513616019,25258.31
0x52d7a30b5853a84cf3755a84844739bac8dc0608,25258.01
0xe32287df2f082e2e9b927df7d856a6a00ea083ed,25256.73
0x19aca6cebacd24db06b2a10765e384e9992b0c17,25256.66
0x984694e07a1b0979e3a012f6b391e60d26e22367,25256.66
0x3681f402d7803b0c28c3bc10feee6c205ddb0453,25255.9
0x6643339d03e24027c1a85bdb298c3052210023fe,25255.48
0x2c2bf259cc595796a3967761e3aee44e7cf6ca87,25254.94
0xfb25ec0094114e7b31a9aa4738d6a71ea76ab65f,25254.74
0x7b8eef8cf4a0a9eee3e810c1fcee02854265eb3d,25254.53
0x3ee674c958a924d4bea75dfd3c10994f27a482bc,25254.25
0xc27cd670a202b51c7519b3392e13dc8468877caa,25253.46
0x589e0f50bcf40f68c39746d478b6201bd385667e,25252.21
0x2716adeec2ee1d70ed86d9a67dc032e663715301,25252.13
0x421174e3586329443a635764f7fba95bfb07cc49,25251.2
0x263c2f3ffd75a1e03b109d07ff30b107eeda2ddf,25250.84
0x2631104460e9c74de8b1ab64c02d95f0793288c6,25249.28
0xc48e94d840d226fb7c99ddce5c890d4cd5756f92,25248.58
0x15fe24a68c29201853875a607b53bddb3c13ee86,25248.3
0xe4fa9de312959939d8a56d2fdb8da193c653cbee,25247.89
0x615f2e3cab4543d82bbf98236f564194b47e3e18,25246.46
0xa205c39e745cc937a40e35c426029f5674677fd7,25246.13
0x626bbddede36738e64ec48018fe1290d796065ef,25245.99
0x1349a708d7c0d04edc2dfa874717bddfe094680f,25245.89
0xb1882bab4bdc303e46422c0d2e07f8b8b364a340,25245.28
0xaabd972beb557161988c4e8436ab33c974015b50,25245.27
0x6e281f12db467a23b7ca9a20e96e3a14090dd540,25245.18
0xa481340d5668b18d6bb65c82933660a385139903,25243.96
0x341efc6f27c1d8fcd433ff6f6a33fd14e6ddbd42,25243.84
0xf87fa48c400ba7d54321854060dc9555ccb50fce,25243.69
0x7022aa441b5b954c55ee4a28c3f48e2e8c5c66d0,25242.25
0x92c04595eb90f73f7aab6383c86e223ff008c6f9,25240.76
0x19657dba8e64a7015e14874c6fefc3ca8e73d942,25239.92
0x89accab216116b517d4febb5d021ff5a2bc31ed1,25239.7
0x797412ea46e5dc8a5dc3f2ce5cdce369570f541d,25238.82
0x23d3c40e70265094e0d063366a1429fb1768b154,25238.72
0x03c15ed769363ca8f1d456d9671571fa816b91f0,25238.61
0xaaadb03711cd504258e08e3884620a240416da7c,25238.2
0x2eeff2b5b3ff482ab7b024c93c24722cb1488a78,25236.49
0x09750d9637e8f5fcc250b84a5f51cc0b30757ca1,25236.41
0x52f06626ca24e39ebc1c09a2bf59ea12fa2b4607,25236.27
0x3691278fbab6f6761f1f176ce80ab30a69cee5d9,25234.63
0xd5bde9b073d9f3fbbbdad7c9072b18a67e9bfbe3,25233.91
0x5b6798d07bd56e817a191f8914cec2b8b4ce6b66,25233.54
0x45b3c6c8bf087d26884ee43b0f952afb426983f7,25233.51
0x6c5b6f39b7e82f0e1e939de30fdac2e8e4f6d98c,25233.42
0x81753db050821167ea633c05e190bc3cb3eeec8b,25233.16
0x932b276f498d872f8effb01a204d6a9e8a1485f8,25232.34
0x75b82eddca9a3631536881d04ae94538f8840c7a,25232.22
0xb9f84d7dab62991f081ba61aee4c16bd30cdc676,25231.71
0xf210fd7a7fa276318c00588116834b9710283f90,25231.14
0x2b45ea2b2f83c52862eabeef4086f41550bffff6,25230.29
0x45de2354473f34b00bb2c2f0e829e02b5b6344c7,25229.59
0x42468248e5db2174efece86b4dbf3597da32b61c,25228.9
0xaa275b900ada495c1e29c169cd771f688640da0b,25228.85
0x1ec4d4f2fd0b01149e70ecf6665a68068e179f69,25226.87
0xd931a6aff5638667412bffbb73ea41dcd8c5b2e3,25226.27
0x15b9c7b8db03a2964897bdc4ea372cf4428daff0,25226.13
0x14d3445387dec9ab36de00536614a0a1ac8dfa67,25225.9
0x13a2883accaafc6c107f5059196863d907a2394b,25225.9
0xfdc5129a96d651d3bd80e1ecc67e3d1e935f4662,25225.05
0x105286f2f534f5abce959bd0e3755979ed3af5b0,25224.85
0x31804b7f118a5be951f93f74202bdec6e7752b57,25224.62
0x908b6bc34bd71ff3f74b3ffb9fa241f4dd832800,25223.83
0x2ff436c5e294f43e3362fa38fef942fec1e1b521,25223.8
0x988c12f3ed6811e4a5a0da015446bf60e5d8aa53,25223.24
0x3de6b33e4905ef5d6df967fc57742d88d4d11423,25223.03
0x491f017188aaff4d0b11630da5cebac82c17a3a1,25222.21
0x984ccadd658f291204acd4f47243548fbab60981,25222.13
0xb3412a73300dd6bd8cffba875212f7748d8c5633,25222.04
0x2eb1fe2de19124566b6de19896df40b6e5f1e9c5,25220.67
0x19e6d068c5b69b02887489467dbcc5b85eba4bcb,25220.13
0x1071099941685aa957148088bbfd57202ba67910,25220.11
0x67da0320ef7d88e7124a86bb4b560d508302383c,25219.82
0x91b9e8014f374a2aaeb7d1eaf0b1ad851a88fab1,25219.64
0x4a7c0bd6d6cea0cdb1dec57d89dd9a8e170469d6,25219.54
0xe8229c75fa7e6283fb747c0b5c4c0c41329e185f,25219.46
0x4537d47a5ceb4574310e5263a6dc545b8466f106,25218.9
0xea87bdcdd8b1be267b661c56ae2db476ae9675f6,25218.65
0x822bebc71c5cdb50c9eca2ee565c83309ad467bd,25218.56
0x7da3ebb39180e8b27ade48f261dce79e894c6a62,25218.01
0x592389671e4c02c12958c39c1b797a9c51470113,25217.96
0xac747d46397ffbabde39835a14be81939d02d478,25217.36
0x5403b1b5373a53335ee62ebb799945670f9ebaa6,25215.67
0xbd5bd736efe61ed5f12e827bf0919e9b955978d0,25215.3
0xda772c04ca2b876cacc65ed0785366d2203c3aa0,25214.97
0x57f72cab5aacb1a5290b70ab7ef91e316964544e,25214.35
0xf00f0e87a03e4d30883bea3f6e01cd916dbc3d68,25214.24
0x2b7573c5e340f368bb9fdf69fa6ff899dec038e7,25213.71
0x3527173267c6b1257e8cb877eef48a9e311cddaa,25213.64
0x4175abbc3a231125c83bc967cc42487db0b0ad9e,25212.07
0xb57a50fe13d2afcbf6f518d40c537615ec4faf69,25212.07
0x20c20075c2cb80e6ed281f502d66e16f6721a939,25211.83
0xb319791bebbe720152d845c0294065935cc27912,25211.07
0x50337c60c9e275c96124504fdb9ff9cf363abbe7,25211.03
0x0fecbb806fb5081cab9d3880fe708b76d6c874d9,25210.84
0xaceacdec56efdf6a91a400beb54c6af791349d42,25210.77
0x8f35fc40d9af9451e6573d43a0db6d654608fc8a,25210.68
0xce616f4a58b22b06bc8fbd96d7ed852605a41aed,25210.65
0xc23f5acd5347577f1bcd0802f058a6bec07f9979,25209.81
0x31cab28a7e2a6470d373b79bba497f9ef64ded04,25209.78
0x6a1ecb20ea4d63289feaf5479100c4bf37da8385,25208.76
0x644c08060757d5dff68422a0deb9aff2591ae211,25208.22
0xb0f732d6ff3a4c6da3362842d4003837679d4e17,25207.66
0x10f99e6bba55596deeb70b952f5ee9253e77ff3d,25207.35
0x457a54c763604a65d894584481541fdcffae478c,25207.16
0x229f45c00c40e1c4435a922ca6a01b925996c807,25206.84
0x11da2781b3ccad989d184813ccd06501e3fcc16a,25205.83
0x4ba3bcc90e96787ccf066cb8645a886cce507fc2,25205.64
0x1211252a13043cc71f4105ec982b0aa8d98bcf00,25204.92
0x25427acb62cbba5bb9611a374ccc2f99e305bf91,25204.69
0x86bb1a193c58162b46664bf71f92db84b14c85ab,25204.43
0x8308aab4df4469f2e7f0376c4894e4f4a1a6f846,25203.79
0xeb25c0afc6202d5677955d10657e15a0aca32608,25203.77
0xda6b8e98809d2d9699a57305740050a64096c665,25203.54
0x1bf3721469709411e3256fcbe941f68902fd478f,25203.11
0x5b6d95ddc08049f401dd1d024947e21a0f6fb912,25203.0
0x61dc053192cafc4cfa8fdc286db4691a7a4bf8b5,25202.47
0x4ab3bcb4f574da876f61cf098102b52119d73cf2,25202.13
0x15f495699195f76e1d269d0637f09eeccb9862ed,25201.89
0x3e1707ef22c2c8ebc3bf00bfc7b3864069b699f8,25201.25
0xbdffbbfbc5cea168e9b7b8bc601e186dce337f0a,25200.93
0x15b0f3fe592778009af28523343808bfe9b09ce8,25200.33
0x5b1275647181e1c98ccd01703a6087e7f011d403,25200.04
0xb4426a77c2d84ae5b0c3f1ec04e48f751aac1d23,25199.72
0x3c97a8997314de43bcfe9400664e0b05dba40d35,25199.12
0xf8b74c1520f7fd49d2774ef78af364b11453f989,25199.11
0xc47e978c7e55c73966fe788a084fae7a58b69b19,25198.57
0xe13a4aa9ddc8365189772fab84df1cab3f350d69,25198.54
0xa0aa58c1741221ce98dd199182d6b7bae61ba3d1,25198.1
0x629151113c450d144984ec0de658f0ef92f84e2c,25197.84
0x18368423cf878e6698ace67a7f549d2a33ea0b40,25197.65
0x5e75585da7db507921df209da3d2122bf9becbab,25196.39
0x36b931228ae00e52d8a657f8e756e12b4d5775fa,25196.29
0x77f6b8d70402ea7cee6f201feb3ec31b8641c1bb,25196.24
0x140ab67a349a4401fd3b55775775d35908c478b0,25195.02
0xd4e0b59d4bbc816f15985e0582797a13bf6608d0,25194.76
0x2eedd3589e0935089c3a45103ce9810bde57cfa7,25194.64
0xa2b1e0f89d3a780a7c953ea757dc79352a28261c,25194.57
0x7f4022b6292bb926f8821cfef9c96995b7f39d55,25193.88
0x434fdb8c870a78a5ace7d346bf645f2c7cdfa13b,25193.86
0x0bee76ecbfbbb7093a0b935aa7b28da7c5f75688,25193.52
0x9a0d26ce0a272da6db1093693148126be51002cf,25193.29
0xbc60556bb3d2823a820de8582569b7aa6e7e20ea,25192.8
0x70783e0c03da79dbc9f82572402928c0bd7caa49,25192.65
0x19a333d0719726f7a121598be152363e3cf444c3,25192.2
0x7330be1d99120b746b2590ef639528227063b29b,25192.0
0xd840549c9fa7604b50e779989236be0611e0d8b1,25191.87
0x50992a97cfde3ae5f1a7e86c89fc3de5b9a58afc,25191.16
0x53f3b22b1a332678d8df407c4c1407b4fbcf2c27,25191.15
0xb072ba6e927ba51ca04ec0f5030d3ebc2f8c4e1f,25191.01
0x4b4baf41e3f79a8d526bc214e8d0f0c4e31727f0,25190.67
0xe5146c72ba3268d71d455f6aaf49f867da6f16d8,25190.0
0xecbc57a67035188a7580803f733c24bf61c2341f,25189.94
0x94b9c73a40b4d5ecda1d11bfea7ddcdd1ad795f8,25189.75
0x3de367c3a2e625f7a7f6fe6673034d1b79dfd77f,25189.37
0x39360c0dc887a7ba48e27e4b029f3f5a6307ed18,25187.86
0xfa54e40316f6857378f2477011258dddf1800a82,25187.44
0xaf231477d91c785402355b40b358b4f243f23c1b,25187.18
0x45ddd06725195a78551232f7ccd2c054c0e638eb,25187.14
0x4814cce35fc09619711fcb8e52ae0ba5e9335d93,25186.39
0x4a27d828682d5a479617b1968443eb6ff54abf60,25186.19
0xeb1b96132f7ea405e7040f73500616b6fc9f9780,25185.46
0xe0f3afd8ef64c841ff8894d6a21b8b5966fe12e3,25185.35
0xa459e6e546c01e6c4ea73814345a089206daf23b,25184.44
0x7efc750087bc7ec19ae76e895c8c81ee0e1b1d69,25183.97
0x33fbe5ef731aad87030e1f8d1661fe76d10554a9,25183.96
0x327f391e692e9ec45261b50d1e8338708b6c8a06,25183.38
0x9fe67fcb3684b47b86e800752b0624f2c3cfb97e,25183.23
0xbdb26b35cf38b2243459e192c39fe8c5e1071eb9,25183.17
0x498d744678475819846afdf62a6a3d1f009af676,25182.52
0x054d98eac7e665bfa8d95a089d1250909eeda160,25181.45
0xb7ce5126de28c9e63725356714913bc8da00f4b1,25181.06
0x036ebde102bcd124fa77d4ae84f0520f0559a176,25180.96
0x74081821c62dd60d15367674f437bf40f83fcccf,25179.38
0xbb9454a03af9392f2cd1c4394f7d8da96eeca2a4,25177.37
0x9f2c46fe5150228c6848039dafde8d7bfc9e0d2b,25173.86
0x54f66bb612cbfd7d2b197f21e1b3b208e8800005,25172.23
0xf592c49fd3293ca32309bbc105e407c1cdbe1a41,25169.51
0x3f993508135f7adf7c0086fe940632b0a85f3020,25167.33
0x14a0020152cef81d941057794e0ee0d2408dc296,25167.19
0xcabe7dccca254e0f459c86fb6b733043a1693888,25166.8
0x8d09a88df2a8c98c1b2ffbe1f88b2b33218c59eb,25166.79
0xc58dc9df7caa6bd8f77826bce8568fa61a661daa,25166.35
0x3cfe211ae82356eb49bac706084b84f34cb5d5b2,25166.02
0x8cd8ff68180e3c77f25272857912494499f53cf1,25165.96
0xfb46388ef0fd12a7113ddadb581f05e96231ffc7,25165.61
0xcb8376dd93a0c8f6537b1367731859bc59677f13,25165.27
0xdda6eea46457bc224159d9e381022ab7b5f635d6,25165.23
0xe43f0c290e925c152a8e7aa467bc594c6f4d59a4,25164.02
0x1721648a424dcbfe3838b766e8251f7f8b695497,25163.9
0xcfb437e24f494a1e8beb051255ea47134a961dd4,25163.7
0x52589bc979ccaaec11f77492b71a6ee7146084d6,25162.96
0x156e534d40a7d5e59591e3ce558312865cdf05ab,25162.75
0x4fdaa54a005cfe6e8ccd05c7e61f2a42f1fdc3da,25162.49
0x690a2ad76d470533bba58c2a4bb1ebfa56b093a1,25161.96
0x56163a9c8d0e3c3099b44228e498332dd780b478,25161.36
0xdd9a43e3ae137211ec7496906e5f0568431da60e,25160.97
0x50a474913a053e87997026eda8f56409a98e4af4,25160.93
0x9dca920f59588fa50314f48d5688a8d2ec35f0b4,25160.88
0x0906b174f32baa30797d15d2fc31cbd257427b7e,25159.81
0x78303a57bdec5de908321400349f195f3ef75d82,25159.29
0xc46df5c0580ed2dfa2d17f9ae721b2cb606a3381,25158.84
0xce5ddbc43ba12c4dfbc74016881d0f3a960b150d,25158.42
0xfbdada2c2d19dc6e91ddd0d856c9f7de641be442,25157.95
0x454089feb0fbdbe48be0b7559cd692fd7f7b24f5,25157.92
0x52072336dca3044be1e8839285c8550f4abfa13d,25157.13
0xafa485e201cb5151a3be2bbcab41dc327d49e832,25156.65
0x5691540782423a4c342d9b96288c4b818380f4ff,25156.6
0x50ab27e50f477f31070a7bdd7a219ac9aa626951,25156.39
0xb99a3c3e4db1fbc19449d3f04e953d839cb8053d,25156.38
0x83b3cc25875e843491d4348ecff615419c4b93f7,25156.22
0x8b7f3fa3d62ea848e9dac804470785a689821722,25155.39
0x149fed65dac861efb1f2c33ce138bd4d3ddb272f,25154.85
0xa7bc5b05e9f5976efcd568567273db4f4d6ea026,25154.65
0xcafd2480e087e4a89288a56e27f9267d844329f0,25154.32
0x5809b79895f2e75060e7af74d8a428056193a83c,25152.24
0x1bbf26a9bdb569cfdb068079ec493a4fb2d39401,25151.85
0xeed9dc7dd2f2851de49324dddaa9e58489476b1a,25149.62
0x7ecd3b0df195a9403d765f396fd3d95c271392e5,25149.38
0x828af3004d6e7884c6d9673c95b20acafed40519,25148.31
0xbd77f29e8d29438814fdd06c7ec2c53c8d34d852,25147.76
0x89db0213f098a7af271dbc9922f38e9ca7c0a55c,25146.99
0xdaebe0e98a3573fddc4cd9f3dad8b1dd83954d38,25146.6
0xf97d77bbf1770637ff38ee2d5a21a4371565a5e8,25143.94
0x009a28e823562df6560472f645161be2a0fd2cd5,25143.83
0xffd28ca238c3ebe66009d002769d3a7ec20030eb,25143.49
0x94eeb64c89316bfc14c8319ac167249a581a93c6,25142.93
0xdb3e2047543aaedee644d238ce1ee8a3cb91b821,25142.78
0x34931daee55e7ae133f9d63025c92c28deae6267,25141.97
0xd5e721cf378906a7ac90fad39b0fcc8685b0a825,25140.33
0xf50c3874d51288194e76427f6547cefaa04abfd6,25140.14
0xcf339c36044ac19aee41a6d7a34d36eae1ceca2e,25139.38
0x2c48cf8cd32615e9d280ab79e14dfab99dd77136,25138.55
0x46c2f6c99622316f1edd8de85a40850c05406a4f,25138.19
0x8c6633c41eb8f577f44ea8fb93547f827513176e,25137.91
0x869542a4b040826ac49c642c2cda91e1e225f22a,25137.07
0x077c555554c73852db63d26b54e45a8bd53c26ed,25136.97
0xadf9e494459d73740fc362c11ee48d77d6010b16,25136.74
0x9e57b036d9346417d5ed2e2688ff703a22564add,25136.33
0xacde54d3ef778603a1656a0eefce436bf9db1f8b,25135.35
0x37f5500b10fac41173f70a69c79f6175e5cbca82,25135.28
0xe5a53432984ab0277d3adc2fda8cb52007ac350a,25134.37
0x07ea9878713f43143d4b7fb01e73ffb62cfcb398,25133.94
0x6d9b629e43e2a114abc588c36d106a8a082033be,25133.73
0xeec0a1e518e8b4f4afe7e41a77af956161546967,25133.29
0x33bfe9b55ac509be7a5e71a449b43fe7f9cb2cac,25132.9
0xab0902faf6c9a9d156d00e3521ead7438d7cfcdb,25132.56
0x4f25f493d632e1ba6b806d9538c4b0b33aea880e,25132.18
0xad4375af4d98d924e66fb907ea14b29ac7c3d64e,25131.87
0x399c7c288801e50252f82eb4787588f8606a9bc1,25131.16
0xe9bb8bb2472cb6f99b00e712bb977d8ebc4e999d,25131.07
0x08ee3ffaac869ed3fe94e3ddb0d28dde021688af,25130.46
0x5476e84af7e670652a5e322fbd2c9ae4105cc3e6,25129.93
0x724ebb4f9855f1c17d999441e717e02ea00da590,25129.82
0x2d7e9dda5b97a4868c703346cade809c9f4a5102,25129.53
0xabb947f45e2fc23b7980987477e9790f960a4978,25129.15
0x18125a09e6f11762af53e58a8b2b99f509cfc090,25128.19
0x3688fcb665c9bcac4c724e203b65699a729296db,25128.18
0xc880ebc1cc660e2d6ccf21e137cd210a78a3c8d2,25128.16
0x3bfb1c88d2a6b2d5fdc51581174770247dde80d8,25128.14
0x4d5900f7f619171e6e79a956ed048d70b7575e29,25127.89
0xb93f1e7efe583eae7badd673e06ba9327aa1034f,25126.85
0x100467d646f175cadbe05fe75c2d0f2a047d8b37,25126.81
0xbdf7991ed9cca9b2ec8711711280495ba4219c63,25126.06
0x848e9367df6db21214d5a3d09469bcda0b18bede,25125.79
0x5ab4eff4772400af1121756b2ebc83f1ea2fa902,25125.58
0xc08a5f66de3a93bdc26711314884185ecddbad7d,25125.21
0x3c6fc7a0fb85768b74b0f4d3cdcc0d46b4d53f98,25125.11
0xc9feb35e09afaf8b6c9742fd12356fe2c07c1855,25125.02
0xe6f12f98736a5131204c65f8167bca726f9b60a9,25124.5
0xf94a1c5c0299baad21f9cc5fceb660e053fec157,25124.28
0x31b8ffb11c65fd1b03f03e37bd4d44e3e4c2fd3e,25124.05
0xf62362e348ac6ece109b54ef6badf2d70afc0f1a,25123.54
0x5f2068cfffaf732db8d8216718b88d32c9892f59,25123.52
0x419db87947d679f0221d926e6eb384b90ace6a7c,25123.35
0x99bb4f661425e825a7c3213fc6a8da631829d23b,25122.73
0xaeaf0191124528e268df096c7f0f469046441f9b,25122.06
0xf42410e12b7a817a4bcfb1191b7e7d69063bee92,25121.78
0x7828140ad3a8ad98744c5d3f9eebc02d2fa54e27,25121.77
0xf46e82bf3f7de88c1ef78718a92cf7493cf65fbd,25121.2
0x1070b04978d36db2eacbbb58aa60a09f25d8c6ce,25120.12
0xe93b29725bb47e534c3b4b180279e4a4e9f0d071,25120.08
0xfd08fd61629f7a62947cb04743e61d3c9de1f323,25119.51
0x3b2912b4e37f71dff22c12949b283c9f1f8e3946,25119.37
0x25c221ecc010ed5c21888b9af9c2daea6fb18e3a,25119.16
0xd4439f9d02841b6689804b1b27bf35409ab5ad21,25118.45
0xa865904a028c52f410032d417a9354d7c5f346dc,25118.2
0x06151e28e2480f3cb79d7ded55af15e3a65fe735,25115.91
0x1b9141386df4d8af1b81b510ec5fae5282f3f569,25114.99
0x46d2b881f5283fdc5fcac333414ce31042777104,25114.83
0x16f31681b8ca2c70ecd493a7f911de75a5c1685d,25114.33
0xa3399e00803a42d567b2bdacb47ddcd5c4da7cb9,25114.12
0xc05e0a07ef0442a9e06f687150c3d99cd961e6ec,25114.01
0x0c0915852d9166ba1e347718c21f7c897cadf11f,25112.32
0x843a588ef32c77f547afd6fc65cf00141dfb5f66,25111.09
0xcf63b1afe14f9b8dc9bf619bcfbd41fb5580065d,25110.6
0x26d8b1bbe094348f13eae51d0a0175c81ec24d0d,25110.33
0x8bdea85e14f52a0168241d137688b8bbb9974a6e,25110.15
0x1f3ae6e95c0e47ccb748aecd026fb25a57f9e9eb,25110.03
0x4ec2fc5e692ce15fa56c9dfdec8f8a8dadb64ae1,25108.34
0x6836591dbcacad5c753f6a89a24ee37ea190245d,25108.25
0xe4591fbc9cd64c5ce3e1a704543abf5d4b5b3892,25107.96
0x5bebc116c3b9097f4a3445a27c55a9bb35863c78,25107.63
0xfcd37e0d88c358748847ffffd34d0256205531c9,25107.31
0x7232320ea3c6627f23fbc0b22e723e7638a1c9c3,25106.93
0x4382b213d0d3783e02c483c2afd970c7b6c63b82,25106.72
0x1b7ca794cb0964d9e29dc001517c9d9cda0d75b5,25106.27
0x2bb786349349188be08777e53885f326a7921f51,25106.21
0xf7068147eb72961ad0ba02e9a27f071433eb122d,25106.08
0xb65226b5950ff3caf8b016f429df9495106efb25,25105.32
0x38b87230ca8cefcb4b8deb67bc8ed50b1920fa2e,25105.24
0x16efa3d209be35f85bbfa7044515dac303b1857a,25104.81
0x1f6ae87c432aeef90619f7c430994eee2a770085,25104.77
0xe1595c47d8f0989a8ac8c90c73a33fab89d532c2,25103.87
0x9ef6565a68f3b039a329ef2f46bff4616a47b297,25103.45
0xc9b37dd441ca365d4a28d56036db51f94487940e,25103.24
0xc225a2dd9300c6db1537252abb63ae66af92f2c3,25102.91
0xb7c615978d8aa41126b8d0ebc9820fbdd44ca39d,25102.54
0x7a41fb39fab5d833a69d35fb73f9dea6e46020c1,25102.21
0x163f4649d0c23a84b2fcd4908b5216741ae24043,25102.11
0x522146a72442e09c362fa0621543edf8780d0617,25101.27
0x46c7093c0b5c9a9f136463d3651a89a5978dcdeb,25100.62
0xb113351d77ea7f5e6756053ea3a2d4779881e6c6,25100.16
0x3e45caf6756db4909d0423dfa892478a0c63a229,25099.21
0x5eecbc75377e50771117906cead334fb0f96f394,25098.61
0x1fc55453d45d0bf10901def1af036f53128a888a,25097.74
0xe61d4beeec77dbb12473366eb2a95aa4d6dffafd,25097.67
0xb6d1ca299ef8f90da8d0b230ea60dbc306991efa,25096.36
0x369f1434b33e30330262061d9653d6666332607c,25096.06
0xdfc141b6a80fd45eacbd78e80ac3728ab1b4b4a7,25095.7
0xc2f9f4cb0e005255960b7165f247d002fdefa180,25094.91
0x013e791def27f1bd95fc26733391f4366fded927,25094.65
0xd3dd083f8c1d9c22419b748cebb423cefde37b50,25094.49
0xc6ef6038215e138e1ba9e938e1ac35922814a51a,25093.78
0xc335c563c3876b9cd3a153d582157649ab1715bd,25092.02
0x270bcb4b7f8213b13566039a419406cbff41885b,25091.36
0xdffb6b6c3d306613889686175957c67c6e784bb2,25091.32
0xb55462b6a31e2eccda4a63ce647988baaf1a83e4,25091.01
0xaa173ef773d400f8533fa7c33861b279de160ee6,25090.13
0x841e72ffc217b97cf5ad3e4090f5d3dcc944b66b,25090.13
0x90342012aafcf870d5bcf1b434c4d2895cc45064,25090.08
0x2ee1f5c61ca2818285b543dc459bdcdbd062f520,25090.04
0x50e82b7f67b8eb7e4ac465eda2dfc916582c1b01,25090.01
0xb1dddd0298464f58153391004ddeb598c9795472,25089.76
0x06f614da75e5a4e3271d98977bf7936fe9d3c01f,25089.62
0x79836ea65d5e2fdaf1759c86472d2c4a5a02ffb3,25089.32
0xe0f781f007f33149e849fc384f630137f7369b41,25089.09
0x1ad63c048880466a1a3b60a3089f1f9c8deda21c,25088.91
0xfd4f0e5967846d3a3cdb8f12903a826e9421c227,25088.65
0x22707cd6f609122e8b2248a5887ec173d1125cf7,25088.6
0xaacbcfa9596cec984a263e85d8df70bdc4750053,25088.37
0xa023a191e7790ee9bd250177efdf83ab83e8b2ad,25088.33
